appName,link,tags
City Climber,https://store.steampowered.com/app/538840/City_Climber,"Difficult,Psychological Horror,Singleplayer,Physics,Funny,Horror,Platformer,Indie,Casual,Action,Adventure,Simulation,Sports,Comedy,Parkour,Local Co-Op,Puzzle,Local Multiplayer,4 Player Local,Precision Platformer"
Disciples: Liberation,https://store.steampowered.com/app/1287840/Disciples_Liberation,"RPG,Strategy,Dark Fantasy,Tactical RPG,Female Protagonist,Turn-Based Strategy,Multiple Endings,Turn-Based Tactics,Tactical,Isometric,Singleplayer,Gore,PvP,Atmospheric,Sexual Content,Turn-Based Combat,Story Rich,Horror,Vampire,Werewolves"
Inkulinati,https://store.steampowered.com/app/957960/Inkulinati,"Early Access,Turn-Based Strategy,Medieval,Turn-Based Tactics,Roguelite,Turn-Based,Funny,Deckbuilding,Dark Humor,Hand-drawn,PvP,Stylized,2D,Strategy RPG,PvE,Historical,Turn-Based Combat,Strategy,Multiplayer,Singleplayer"
Drums Rock,https://store.steampowered.com/app/1906020/Drums_Rock,"VR,Rhythm,Indie,Rock Music,Casual,Music,Demons,Arcade,Shoot 'Em Up,Action,Singleplayer,Simulation,Soundtrack,6DOF,Early Access"
DARK SOULS™ II: Scholar of the First Sin,https://store.steampowered.com/app/335300/DARK_SOULS_II_Scholar_of_the_First_Sin,"Souls-like,Dark Fantasy,RPG,Difficult,Action,Third Person,Atmospheric,Action RPG,Character Customization,Co-op,Multiplayer,Adventure,Fantasy,Medieval,Dark,Singleplayer,Lore-Rich,Story Rich,PvP,Remake"
Bombergrounds: Reborn,https://store.steampowered.com/app/1104450/Bombergrounds_Reborn,"Multiplayer,Battle Royale,Funny,Family Friendly,Online Co-Op,Arcade,Cute,Massively Multiplayer,Comedy,Casual,PvP,Action,Co-op,Free to Play,Controller,Character Customization,Retro,Top-Down,Colorful,Strategy"
Hydrofoil Generation,https://store.steampowered.com/app/1448820/Hydrofoil_Generation,"Sailing,Simulation,Racing,Sports,Realistic,Naval,Immersive Sim,Multiplayer,Physics,3D,eSports,First-Person,Singleplayer,PvP,Early Access,Driving,Flight,Modern"
Block'Em!,https://store.steampowered.com/app/1529220/BlockEm,"PvP,4 Player Local,Party Game,Funny,Fast-Paced,Building,Arcade,Family Friendly,Multiplayer,Local Multiplayer,Cute,Casual,Party,2.5D,Colorful,Indie,Precision Platformer,Controller,Nostalgia,Action"
"Yes, Your Grace",https://store.steampowered.com/app/1115690/Yes_Your_Grace,"RPG,Medieval,Pixel Graphics,Management,Simulation,Strategy,Resource Management,Interactive Fiction,Singleplayer,Multiple Endings,Choices Matter,Political,Adventure,Fantasy,Point & Click,War,Inventory Management,Historical,Puzzle,Great Soundtrack"
Contractors,https://store.steampowered.com/app/963930/Contractors,"VR,Action,Violent,FPS,Indie,Simulation,Multiplayer,Military,First-Person,Shooter,Gun Customization,Early Access,Singleplayer,Sexual Content"
Knights And Bikes,https://store.steampowered.com/app/592480/Knights_And_Bikes,"Co-op Campaign,Hand-drawn,Singleplayer,Online Co-Op,Co-op,Wholesome,Female Protagonist,2D,Action-Adventure,Controller,Story Rich,Local Co-Op,Indie,Action,Adventure,Colorful,1980s,Retro,Bikes,Kickstarter"
Stone Story RPG,https://store.steampowered.com/app/603390/Stone_Story_RPG,"RPG,Adventure,Casual,Indie,Programming,Early Access,Retro,Logic,Idler,Great Soundtrack,Text-Based,Clicker,Puzzle,Minimalist"
HROT,https://store.steampowered.com/app/824600/HROT,"Retro,FPS,Shooter,Action,First-Person,Indie,Singleplayer,Old School,Gore,Violent,Dark,Atmospheric,Alternate History,Horror,1980s,Horses,Blood,Vehicular Combat,Driving,Psychological Horror"
Kingdom Rush Vengeance - Tower Defense,https://store.steampowered.com/app/1367550/Kingdom_Rush_Vengeance__Tower_Defense,"Tower Defense,Strategy,Singleplayer,2D,Difficult,Medieval,Choices Matter,Cartoon,Adventure,Demons,Action,Action-Adventure,Colorful,Fantasy,Dark,Cartoony,Family Friendly,Tactical RPG,2D Fighter,Trading Card Game"
Food Truck Simulator,https://store.steampowered.com/app/1160920/Food_Truck_Simulator,"Automobile Sim,Simulation,Casual,Indie,First-Person,Crafting,Management,Economy,Family Friendly,Singleplayer,Sandbox,Realistic,Cooking,Funny,Relaxing,Memes,Choices Matter,Physics,Replay Value,Racing"
Cybermotion,https://store.steampowered.com/app/623380/Cybermotion,"Simulation,Indie,Early Access,Physics,Sandbox,Side Scroller,Platformer,Casual,Robots,Level Editor,Walking Simulator,Metroidvania,2D Platformer,2.5D,PvE,Singleplayer,2D"
Vertigo 2,https://store.steampowered.com/app/843390/Vertigo_2,"Indie,VR,Sci-fi,First-Person,Shooter,Female Protagonist,Singleplayer,FPS,Action-Adventure,Aliens,Comedy,Colorful,Adventure,Combat,Action,Lovecraftian,Violent,3D,Gore,Soundtrack"
Dungeons of Sundaria,https://store.steampowered.com/app/587520/Dungeons_of_Sundaria,"Early Access,Dungeon Crawler,Hack and Slash,RPG,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Fantasy,Class-Based,Indie,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer,4 Player Local"
Balance 100,https://store.steampowered.com/app/2219190/Balance_100,"Wholesome,Casual,Relaxing,Cute,Funny,2D,Colorful,Cats,Logic,Hidden Object,Linear,Indie,Singleplayer,Cozy,Life Sim,Simulation,Pixel Graphics,Free to Play,Multiplayer"
BBQ Simulator: The Squad,https://store.steampowered.com/app/1755350/BBQ_Simulator_The_Squad,"Simulation,Life Sim,Funny,Cooking,Casual,Multiplayer,Resource Management,3D,Physics,Sandbox,Realistic,First-Person,Online Co-Op,Comedy,Exploration,Character Customization,Family Friendly,Memes,Controller,Singleplayer"
Maitetsu:Last Run!!,https://store.steampowered.com/app/1434480/MaitetsuLast_Run,"Sexual Content,Visual Novel,Casual,Anime,Cute,Adventure,Story Rich,Nudity,FPS,Singleplayer,Text-Based,Mature,Hentai,Dating Sim,NSFW,Trains,World War II"
TSUNDERE MILFIN,https://store.steampowered.com/app/2307220/TSUNDERE_MILFIN,"Nudity,Sexual Content,NSFW,Hentai,Anime,Mature,Match 3,Visual Novel,Dating Sim,Romance,Cute,Relaxing,Funny,Casual,Comedy,Singleplayer,Indie,Puzzle"
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,https://store.steampowered.com/app/970830/The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos,"RPG,Turn-Based Tactics,Adventure,Singleplayer,Turn-Based,Strategy,Turn-Based Strategy,Action,Character Customization,Dungeon Crawler,Indie,Funny,Difficult,Tactical,Story Rich,Sexual Content,Third Person,Fantasy,Atmospheric,Great Soundtrack"
Starbase,https://store.steampowered.com/app/454120/Starbase,"Open World,Building,Massively Multiplayer,Space Sim,Simulation,Sandbox,Space,Sci-fi,Action,Early Access,FPS,Crafting,Voxel,Destruction,Programming,Robots,Exploration,Multiplayer,Open World Survival Craft,First-Person"
Zup! F,https://store.steampowered.com/app/601220/Zup_F,"Puzzle,Casual,Indie,Fast-Paced,2D,Physics,Short,Relaxing,Minimalist,Puzzle Platformer,Point & Click,Mouse only,Singleplayer,Cute,Trading Card Game,Cyberpunk,Family Friendly,Atmospheric,PvE,Fighting"
Ironsight,https://store.steampowered.com/app/783770/Ironsight,"Free to Play,Action,FPS,Multiplayer,Shooter,Battle Royale,Controller,Violent,Team-Based,Singleplayer,First-Person,PvP,Co-op,Gun Customization,Competitive,Online Co-Op,Military,Gore,Strategy,Casual"
Father's Day,https://store.steampowered.com/app/1800790/Fathers_Day,"Indie,Simulation,Psychological Horror,Walking Simulator,Thriller,3D Platformer,Exploration,3D,Cinematic,First-Person,Realistic,Atmospheric,Dark,Psychological,Retro,Mystery,Horror,Story Rich,Linear,Singleplayer"
POSTAL: Brain Damaged,https://store.steampowered.com/app/1359980/POSTAL_Brain_Damaged,"Funny,Comedy,Memes,FPS,Action,Shooter,Gore,Soundtrack,Fast-Paced,First-Person,Retro,Violent,Horror,1990's,Old School,Psychedelic,Stylized,Singleplayer,Arcade,Atmospheric"
Nordicandia,https://store.steampowered.com/app/1503790/Nordicandia,"Dungeon Crawler,Idler,Crafting,Hack and Slash,PvE,Action RPG,RPG,Management,2.5D,Action,Fantasy,Magic,Singleplayer,Early Access,Free to Play,Indie"
Hello Charlotte EP3: Childhood's End,https://store.steampowered.com/app/760890/Hello_Charlotte_EP3_Childhoods_End,"Gore,Indie,Story Rich,Psychological Horror,Violent,RPGMaker,RPG,Atmospheric,Visual Novel,Horror,Anime,2D,Psychological,Philosophical,Surreal,Female Protagonist,Singleplayer,Choices Matter,Puzzle,Adventure"
Miss Neko,https://store.steampowered.com/app/1101450/Miss_Neko,"Sexual Content,Hentai,Nudity,Casual,Mature,Action,Anime,Puzzle,NSFW,Singleplayer"
Idle Monster TD: Evolved,https://store.steampowered.com/app/1887930/Idle_Monster_TD_Evolved,"Idler,Tower Defense,Strategy,Auto Battler,Time Management,Clicker,Fantasy,PvE,Team-Based,Deckbuilding,3D,Magic,Combat,Management,Tactical,Casual,Cute,Colorful,Free to Play,Resource Management"
ALTF4,https://store.steampowered.com/app/1137460/ALTF4,"Singleplayer,Runner,3D,Physics,Survival,3D Platformer,Medieval,Third Person,Action,Platformer,Casual,Roguelike,Arcade,Action Roguelike,Exploration,Cartoony,Colorful,Adventure,Mystery,Psychological Horror"
Sword With Sauce,https://store.steampowered.com/app/581630/Sword_With_Sauce,"Action,Violent,Stealth,Ninja,Parkour,First-Person,FPS,Singleplayer,Blood,Gore,Shooter,Casual,Indie,Hack and Slash,Early Access,Difficult,Multiplayer,Strategy,Sandbox,Funny"
Castle Story,https://store.steampowered.com/app/227860/Castle_Story,"Colony Sim,Strategy,Building,Sandbox,Multiplayer,Survival,Open World Survival Craft,Indie,Singleplayer,Open World,Tower Defense,Crafting,Co-op,RTS,Simulation,Early Access,Kickstarter,Voxel,Adventure,Casual"
The Backrooms Experiment,https://store.steampowered.com/app/2283870/The_Backrooms_Experiment,"Adventure,Walking Simulator,3D,First-Person,Realistic,Early Access,Indie,Thriller,Survival Horror,Psychological Horror,Perma Death,Nonlinear,Conversation,Co-op,Singleplayer,Online Co-Op,Multiplayer"
Apex Point,https://store.steampowered.com/app/2102520/Apex_Point,"Racing,Simulation,Automobile Sim,Open World,Realistic,Multiplayer,First-Person,3D,Third Person,Singleplayer,Early Access,Indie,Driving,Choose Your Own Adventure,Exploration,PvP"
Sakura Hime,https://store.steampowered.com/app/1732740/Sakura_Hime,"Hentai,Cats,Sexual Content,Mature,Female Protagonist,NSFW,Nudity,Anime,RPG,Indie,Casual,Simulation,FPS,Psychological Horror,Puzzle,Visual Novel"
Workshop Simulator,https://store.steampowered.com/app/1650550/Workshop_Simulator,"Simulation,Sandbox,Relaxing,Exploration,Singleplayer,Realistic,First-Person,Automobile Sim,Management,Indie,Physics,3D,Education,Transportation,Open World,Tutorial,Atmospheric,Visual Novel,Life Sim,Immersive Sim"
Dungeons & Treasure VR,https://store.steampowered.com/app/686360/Dungeons__Treasure_VR,"Action Roguelike,Indie,Action,Adventure,VR,Dungeon Crawler,Fantasy,Co-op,Multiplayer,Roguelite,RPG,Replay Value,Cartoony,Online Co-Op,Action-Adventure,Hack and Slash,Roguelike"
Genital Jousting,https://store.steampowered.com/app/469820/Genital_Jousting,"Sexual Content,Nudity,Comedy,NSFW,Multiplayer,Action,Indie,Funny,Memes,Mature,Local Multiplayer,Story Rich,Cute,Co-op,Great Soundtrack,Local Co-Op,Casual,Illuminati,Violent,LGBTQ+"
Blitzkrieg 3,https://store.steampowered.com/app/235380/Blitzkrieg_3,"Strategy,World War II,RTS,Military,War,Tactical,Real Time Tactics,Multiplayer,Historical,Tanks,Singleplayer,PvP,Massively Multiplayer,Competitive,Simulation,Early Access,Realistic,Difficult,Real-Time,Real-Time with Pause"
ISLANDERS,https://store.steampowered.com/app/1046030/ISLANDERS,"Relaxing,City Builder,Strategy,Building,Puzzle,Indie,Minimalist,Singleplayer,Beautiful,Colony Sim,Atmospheric,Colorful,Procedural Generation,Addictive,Score Attack,Replay Value,3D,Top-Down,Turn-Based Strategy,Exploration"
Exo One,https://store.steampowered.com/app/773370/Exo_One,"Atmospheric,Exploration,Flight,Space,Adventure,Physics,Relaxing,Walking Simulator,Space Sim,3D Platformer,Controller,Story Rich,Sci-fi,3D,Simulation,Realistic,Psychedelic,Philosophical,Mystery,Linear"
Gothic 3: Forsaken Gods Enhanced Edition,https://store.steampowered.com/app/65600/Gothic_3_Forsaken_Gods_Enhanced_Edition,"RPG,Open World,Action,Singleplayer,Adventure,Gothic,Fantasy,Third Person,Action RPG,Atmospheric"
Hard West,https://store.steampowered.com/app/307670/Hard_West,"Western,Strategy,Turn-Based Strategy,RPG,Turn-Based Combat,Adventure,Turn-Based,Tactical,Indie,Turn-Based Tactics,Singleplayer,Isometric,Action,Horror,Atmospheric,Gore,Survival,Open World,Kickstarter,Third Person"
鬼谷八荒 Tale of Immortal,https://store.steampowered.com/app/1468810/_Tale_of_Immortal,"Tactical RPG,Management,Singleplayer,Mythology,Sandbox,Simulation,RPG,Choose Your Own Adventure,Dating Sim,Action,Adventure,Exploration,2D,Sexual Content,Fantasy,Action RPG,Action-Adventure,Hand-drawn,Story Rich,Strategy RPG"
State of Mind,https://store.steampowered.com/app/437630/State_of_Mind,"Sci-fi,Story Rich,Adventure,Futuristic,Singleplayer,Cyberpunk,Indie,Dystopian,Transhumanism,Sexual Content,Dark,Action,Third Person,Robots,Stylized,Atmospheric,Open World,Interactive Fiction,Drama,Exploration"
Earn to Die 2,https://store.steampowered.com/app/431590/Earn_to_Die_2,"Action,Racing,Indie,2D,Zombies,Side Scroller,Gore,Singleplayer"
Knights of Braveland,https://store.steampowered.com/app/1253610/Knights_of_Braveland,"Co-op Campaign,Hack and Slash,4 Player Local,Action Roguelike,Beat 'em up,Action,Roguelite,2D,Online Co-Op,Local Multiplayer,Family Friendly,Multiplayer,Difficult,RPG,Colorful,Singleplayer,Funny,Co-op,Medieval,Local Co-Op"
Love Tavern,https://store.steampowered.com/app/1354230/Love_Tavern,"Early Access,Sexual Content,Management,Building,Simulation,Time Management,City Builder,Colony Sim,God Game,Dating Sim,Life Sim,Immersive Sim,Collectathon,Resource Management,Cooking,2.5D,Fantasy,Funny,Character Customization,Casual"
Inout,https://store.steampowered.com/app/2072640/Inout,"Early Access,Horror,Online Co-Op,Multiplayer,Violent,Survival Horror,Co-op,Gore,Psychological Horror,First-Person,Survival,Dark,Singleplayer,Stealth,Puzzle,Action,Atmospheric,Difficult,Controller,Cinematic"
AMID EVIL,https://store.steampowered.com/app/673130/AMID_EVIL,"FPS,Retro,Dark Fantasy,Action,Shooter,Old School,Magic,First-Person,Singleplayer,Psychedelic,Surreal,Arena Shooter,Fantasy,Great Soundtrack,Beautiful,Atmospheric,1990's,Colorful,Sci-fi,Soundtrack"
Panzer Knights,https://store.steampowered.com/app/1416230/Panzer_Knights,"Tanks,Anime,World War II,War,Cartoony,Third Person,Vehicular Combat,Wargame,Simulation,Action,Third-Person Shooter,Shooter,Combat,Indie,Linear,Singleplayer,Female Protagonist,Cartoon,3D,Military"
Idle Champions of the Forgotten Realms,https://store.steampowered.com/app/627690/Idle_Champions_of_the_Forgotten_Realms,"Dungeons & Dragons,Free to Play,Strategy,Idler,Fantasy,Clicker,Adventure,Indie,Action,Management,Singleplayer,Puzzle,Casual,RPG,2D,Loot,Dungeon Crawler,Magic,LGBTQ+,Funny"
FALAFEL Restaurant Simulator,https://store.steampowered.com/app/1396260/FALAFEL_Restaurant_Simulator,"Simulation,Cooking,Management,Trading,Realistic,Open World,Exploration,Economy,Sandbox,Adventure,Strategy,Driving,First-Person,Physics,Life Sim,Grand Strategy,Walking Simulator,FPS,Runner,3D"
Farm Frenzy,https://store.steampowered.com/app/38120/Farm_Frenzy,"Farming Sim,Casual,Agriculture,Time Management"
Environmental Station Alpha,https://store.steampowered.com/app/350070/Environmental_Station_Alpha,"Metroidvania,Pixel Graphics,Adventure,Indie,Platformer,Action,Great Soundtrack,Difficult,Retro,2D,Atmospheric,Exploration,Sci-fi,Singleplayer,Space,Puzzle"
GTR 2 FIA GT Racing Game,https://store.steampowered.com/app/8790/GTR_2_FIA_GT_Racing_Game,"Racing,Automobile Sim,Simulation,Sports,Multiplayer,Driving,Singleplayer"
RDS - The Official Drift Videogame,https://store.steampowered.com/app/934930/RDS__The_Official_Drift_Videogame,"Racing,Simulation,Sports,Automobile Sim,Driving,Multiplayer,VR"
Little Inferno,https://store.steampowered.com/app/221260/Little_Inferno,"Casual,Indie,Puzzle,Singleplayer,Funny,Satire,Comedy,Short,Great Soundtrack,Dark Humor,Adventure,Sandbox,Atmospheric,Story Rich,Dark,Touch-Friendly,2D,Point & Click,Surreal,Parody"
Home Design 3D,https://store.steampowered.com/app/420000/Home_Design_3D,"Simulation,Design & Illustration,Building,Software"
First Class Trouble,https://store.steampowered.com/app/953880/First_Class_Trouble,"Social Deduction,Funny,Survival,Difficult,Multiplayer,Dark Humor,Online Co-Op,3D,Party Game,Third Person,Casual,PvP,Co-op,Action,Retro,Space Sim,Minigames,Robots,Conspiracy,Party"
Forest Camp Story,https://store.steampowered.com/app/1983690/Forest_Camp_Story,"Simulation,Casual,Strategy,City Builder,Colony Sim,Life Sim,Farming Sim,Pixel Graphics,2D,Cute,Retro,Indie,Building,Nature,Singleplayer,Resource Management,Real-Time with Pause"
A Contusion,https://store.steampowered.com/app/1805680/A_Contusion,"Top-Down Shooter,Roguelite,Perma Death,Difficult,Shooter,2D,Top-Down,Procedural Generation,Action,Stealth,Singleplayer,Indie,Action Roguelike,Tutorial,PvE,Dark,Realistic,Pixel Graphics,Dungeon Crawler,Roguelike"
Battle Axe,https://store.steampowered.com/app/1167300/Battle_Axe,"Action,Adventure,Arcade,Pixel Graphics,Exploration,Top-Down,Retro,Fantasy,Hack and Slash,Female Protagonist,Local Co-Op,Singleplayer"
War Of The Zombie,https://store.steampowered.com/app/828660/War_Of_The_Zombie,"Strategy,Simulation,Outbreak Sim,Zombies,Real-Time,Top-Down Shooter"
NEKOPARA Vol. 3,https://store.steampowered.com/app/602520/NEKOPARA_Vol_3,"Hentai,Sexual Content,Anime,Nudity,Cute,Visual Novel,Dating Sim,Story Rich,Singleplayer,Casual,Great Soundtrack,Romance,Indie,NSFW,Atmospheric,2D,Cats,Funny,Adventure,Replay Value"
Pechka: Historical Story Adventure,https://store.steampowered.com/app/2210700/Pechka_Historical_Story_Adventure,"Text-Based,Lore-Rich,Narrative,Story Rich,Multiple Endings,Historical,Dark,Philosophical,Point & Click,Adventure,Conversation,Drama,Exploration,Cartoony,Anime,Visual Novel,Choices Matter,Interactive Fiction,2D,Atmospheric"
NoRoY,https://store.steampowered.com/app/1781500/NoRoY,"Difficult,Psychological Horror,Precision Platformer,Adventure,Replay Value,Platformer,Choices Matter,Dark,Action,Artificial Intelligence,2D Platformer,Horror,Singleplayer,Action-Adventure,2D,Quick-Time Events,Indie"
Post Void,https://store.steampowered.com/app/1285670/Post_Void,"Psychedelic,FPS,Fast-Paced,Action Roguelike,Difficult,First-Person,Shooter,Singleplayer,Surreal,Action,Arcade,Violent,Retro,Pixel Graphics,Score Attack,Procedural Generation,Colorful,1990's,Old School,Tutorial"
